"ISBN";"Book-Title";"Book-Author";"Year-Of-Publication";"Publisher";"Image-URL-S";"Image-URL-M";"Image-URL-L";"Category";"Restricted-Category";"Summary";"Language"
"0684148579";"Have Spacesuit Will Travel";"Robert Heinlein";"1977";"Macmillan Pub Co";"http://images.amazon.com/images/P/0684148579.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0684148579.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0684148579.01.LZZZZZZZ.jpg";"['Juvenile Nonfiction']";"['Juvenile Nonfiction']";"A high school senior wins a space suit in a soap jingle contest, takes
a last walk wearing &quot;Oscar&quot; before cashing him in for
college tuition, and suddenly finds himself on a space odyssey.";"en"
"0553562967";"Bellwether";"Connie Willis";"1997";"Bantam Books";"http://images.amazon.com/images/P/0553562967.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553562967.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553562967.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Statistician Sandra Foster and chaos theorist Bennett O&#39;Reilly are
brought together by a misdelivered package and urged into their own
chaotic world of million-dollar grants, unlucky coincidences,
setbacks, and eventually the ultimate ...";"en"
"0446363170";"Cape Cod";"William Martin";"1992";"Warner Books";"http://images.amazon.com/images/P/0446363170.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446363170.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446363170.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"This is the story of the Bigelow and Hilyard clans, from their first
years on America&#39;s shores, through the fury of her wars and the
glory of her triumphs, to our own time when young Geoff Hilyard must
fight to save both his marriage to a ...";"en"
"0804110379";"Dangerous Mourning (William Monk Novels (Paperback))";"Anne Perry";"1992";"Fawcett Books";"http://images.amazon.com/images/P/0804110379.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0804110379.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0804110379.01.LZZZZZZZ.jpg";"";"['Miscellaneous 5']";"";""
"0449003183";"Brunswick Gardens (Charlotte & Thomas Pitt Novels (Paperback))";"Anne Perry";"1999";"Fawcett Books";"http://images.amazon.com/images/P/0449003183.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0449003183.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0449003183.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"044920474X";"Rutland Place";"Anne Perry";"1984";"Fawcett Books";"http://images.amazon.com/images/P/044920474X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/044920474X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/044920474X.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"";""
"0449244970";"Paragon Walk";"Anne Perry";"1982";"Fawcett Books";"http://images.amazon.com/images/P/0449244970.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0449244970.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0449244970.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"0449210952";"Death in the Devil's Acre";"Anne Perry";"1989";"Fawcett Books";"http://images.amazon.com/images/P/0449210952.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0449210952.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0449210952.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Violent crime was hardly rare in the slums of London in 1887.";"en"
"0312971346";"High Five (A Stephanie Plum Novel)";"Janet Evanovich";"2000";"St. Martin's Paperbacks";"http://images.amazon.com/images/P/0312971346.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312971346.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312971346.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"New Jersey bounty hunter Stephanie Plum returns in her fifth adventure
as she struggles to make ends meet while coping with a missing Uncle
Fred, homicidal rapist and stalker Benito Ramirez, amorous vice cop
Joe Morelli, and would-be lover ...";"en"
"0399147101";"Potshot";"Robert B. Parker";"2001";"G. P. Putnam's Sons";"http://images.amazon.com/images/P/0399147101.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0399147101.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0399147101.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Boston private detective Spenser and his cohorts head west to Potshot,
Arizona, a haven for California millionaires seeking an escape from
their high-pressure lives, when the idyllic retreat is threatened by a
vicious local gang, under the ...";"en"
"0449146383";"I, Vampire";"Michael Romkey";"1993";"Fawcett Books";"http://images.amazon.com/images/P/0449146383.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0449146383.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0449146383.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A haunting first-person account chronicles a neophyte vampire&#39;s
grisly death, his life among the undead, his loves, and his gruesome
desires";"en"
"0446603066";"Guilt by Association";"Susan R. Sloan";"1996";"Warner Books";"http://images.amazon.com/images/P/0446603066.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446603066.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446603066.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A provocative tale that mirrors today&#39;s headlines, this page-
turning first novel is a gripping, intelligent and totally satisfying
account of one woman&#39;s brave struggle to triumph over the pain of
a vicious rape, her battle to rebuild her ...";"en"
"0446603821";"Privileged Conversation";"Evan Hunter";"1997";"Warner Books";"http://images.amazon.com/images/P/0446603821.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446603821.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446603821.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Successful psychiatrist David Chapman decides to stay in the city and
work while his wife and children vacation on Martha&#39;s Vineyard.";"en"
"0449149374";"The Vampire Princess";"Michael Romkey";"1996";"Fawcett Books";"http://images.amazon.com/images/P/0449149374.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0449149374.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0449149374.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"&quot;I HAVE FINALLY SUCCEEDED IN AWAKENING YOUR KILLER INSTINCT.";"en"
"0553378260";"Rita Will: Memoir of a Literary Rabble-Rouser";"Rita Mae Brown";"1999";"Bantam";"http://images.amazon.com/images/P/0553378260.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553378260.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553378260.01.LZZZZZZZ.jpg";"['Biography & Autobiography']";"['Biography & Autobiography']";"Here she tells of her tempestuous relationship with her adoptive
mother, the mythic Juts of the novels Six of One and Bingo, who called
her &quot;the ill&quot;, for illegitimate, whenever she lost her
temper, and who swore she&#39;d introduce Rita Mae to ...";"en"
"1556614438";"Fire by Night (Refiner's Fire, 2)";"Lynn N. Austin";"2003";"Bethany House Publishers";"http://images.amazon.com/images/P/1556614438.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1556614438.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1556614438.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"In the wake of the Civil War, the wealthy and carefree Julia Hoffman
endeavors to bring meaning into her life when she falls in love with
abolitionist and reverend Nathaniel Green, eventually serving as a
nurse alongside Phoebe, who has ...";"en"
"0312850581";"Pastwatch: The Redemption of Christopher Columbus";"Orson Scott Card";"1996";"St Martins Pr";"http://images.amazon.com/images/P/0312850581.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312850581.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312850581.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"In the not-too-distant future, after a scientific innovation allows
researchers to open a window on the past, a young woman meddles to
send an individual onto a slightly different path in life,
interference that has unexpected repercussions ...";"en"
"0140280553";"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love";"Dava Sobel";"2000";"Penguin Books";"http://images.amazon.com/images/P/0140280553.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140280553.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140280553.01.LZZZZZZZ.jpg";"['Biography & Autobiography']";"['Biography & Autobiography']";"The tender, inspiring relationship between Galileo and his daughter, a
nun, is revealed through letters written between the two. Reprint.";"en"
"0930031067";"The Man Who Planted Trees";"Jean Giono";"1987";"Chelsea Green Publishing Company";"http://images.amazon.com/images/P/0930031067.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0930031067.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0930031067.01.LZZZZZZZ.jpg";"['Ecology']";"['Miscellaneous 5']";"A barren region in France is brought back to life by the efforts of
Elzeard Bouffier who, with great determination, plants 100 acorns
everyday over thirty years";"en"
"0060958022";"Five Quarters of the Orange";"Joanne Harris";"2002";"Perennial";"http://images.amazon.com/images/P/0060958022.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060958022.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060958022.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"";""
"0385474016";"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies";"Laura Esquivel";"1994";"Anchor Books/Doubleday";"http://images.amazon.com/images/P/0385474016.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0385474016.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0385474016.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Despite the fact that she has fallen in love with a young man, Tita,
the youngest of three daughters born to a tyrannical rancher, must
obey tradition and remain single and at home to care for her mother.
Reprint. Movie tie-in.";"en"
"0380804700";"Partner in Crime";"J.A. Jance";"2003";"Avon";"http://images.amazon.com/images/P/0380804700.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380804700.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380804700.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Sent to Cochise County in Arizona by the Washington State attorney
general to investigate the murder of a star witness, Seattle sleuth J.
P. Beaumont teams up with Sheriff Joanna Brady and is surprised to
find in her a savvy fellow ...";"en"
"0500280673";"Celtic Borders";"Aidan Meehan";"1999";"Thames & Hudson";"http://images.amazon.com/images/P/0500280673.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0500280673.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0500280673.01.LZZZZZZZ.jpg";"['Art']";"['Art']";"Presents twenty different Celtic borders intended to be used as
inspiration and reference in the study of Celtic design methods and
techniques";"en"
"048640076X";"The Warden (Dover Thrift Editions)";"Anthony Trollope";"1998";"Dover Publications";"http://images.amazon.com/images/P/048640076X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/048640076X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/048640076X.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Mr. Harding, a clergyman of great personal integrity, becomes the
target of young zealous reformer, John Bold, who accuses Harding of
misusing church funds.";"en"
"8432227587";"UN Reparti De Asesinos";"Sidney D. Kirkpatrick";"2003";"Planeta Pub Corp";"http://images.amazon.com/images/P/8432227587.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8432227587.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8432227587.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0349109931";"Land Girls: Film Tie-In";"Angela Huth";"1998";"Little Brown and Company";"http://images.amazon.com/images/P/0349109931.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0349109931.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0349109931.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"The West Country in wartime, and the land girls are gathering on the
farm of John and Faith Lawrence.";"en"
"8420638307";"En los reinos de taifa";"Juan Goytisolo";"1999";"Alianza";"http://images.amazon.com/images/P/8420638307.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8420638307.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8420638307.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"8420672319";"Sueno Eterno, El";"Raymond Chandler";"2001";"Alianza";"http://images.amazon.com/images/P/8420672319.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8420672319.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8420672319.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"8466301151";"Ella, maldita alma";"Manuel Rivas";"2002";"Punto de Lectura";"http://images.amazon.com/images/P/8466301151.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8466301151.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8466301151.01.LZZZZZZZ.jpg";"";"['Miscellaneous 5']";"";""
"8806143042";"Almost blue (Stile libero)";"Carlo Lucarelli";"1997";"Einaudi";"http://images.amazon.com/images/P/8806143042.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8806143042.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8806143042.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Un thriller ma anche una malinconica storia d&#39;amore e di
solitudine, un noir in cui l&#39;intensitÃ  della parola e la qualitÃ 
della scrittura hanno la stessa importanza dell&#39;intreccio.";"it"
"156245191X";"The Secret Language of Men";"Sherrie Weaver";"1995";"Great Quotations";"http://images.amazon.com/images/P/156245191X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/156245191X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/156245191X.01.LZZZZZZZ.jpg";"['Gender identity']";"['Miscellaneous 8']";"Finally, a reliable guide for women to understand the other half of
the population -- Men!";"en"
"0140124497";"Uncle Dynamite";"P.G. Wodehouse";"1991";"Penguin Books";"http://images.amazon.com/images/P/0140124497.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140124497.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140124497.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Uncle Fred (Lord Ickenham) wants Pongo to marry Sally Painter, a not
very successful American sculptor in Chelsea. They had been engaged,
but she had broken it off when Pongo refused to smuggle jewellery into
America for a friend of hers";"en"
"0553210114";"The Red Badge of Courage (Bantam Classics)";"STEPHEN CRANE";"1981";"Bantam";"http://images.amazon.com/images/P/0553210114.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553210114.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553210114.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"The series was founded in 1917 by the publishers Boni and Liveright
and eight years later acquired by Bennett Cerf and Donald Klopfer. It
provided the foundation for their next publishing venture, Random
House.";"en"
"0156658992";"The Nine Tailors";"Dorothy Leigh Sayers";"1966";"Harvest Books";"http://images.amazon.com/images/P/0156658992.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0156658992.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0156658992.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Bell strokes toll out the death of an unknown man, and summon Lord
Wimsey to East Anglia to solve the mystery.";"en"
"037550334X";"Undue Influence";"Anita Brookner";"2000";"Random House Inc";"http://images.amazon.com/images/P/037550334X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/037550334X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/037550334X.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"When a quiet, sheltered woman begins working in a bookstore and enters
into a complicated affair, her entire life is thrown into upheaval.";"en"
"3518396005";"Ein springender Brunnen.";"Martin Walser";"2000";"Suhrkamp";"http://images.amazon.com/images/P/3518396005.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3518396005.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3518396005.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"3499123665";"Die Hexen von Eastwick. Roman.";"John Updike";"1987";"Rowohlt Tb.";"http://images.amazon.com/images/P/3499123665.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3499123665.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3499123665.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"";""
"3548603203";"Artemis Fowl.";"Eoin Colfer";"2003";"Ullstein TB-Vlg";"http://images.amazon.com/images/P/3548603203.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3548603203.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3548603203.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"2253057835";"La Contrebasse";"Patrick SÃ?Âžskind";"1992";"LGF";"http://images.amazon.com/images/P/2253057835.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2253057835.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2253057835.01.LZZZZZZZ.jpg";"";"";"";""
"2020482363";"Sans nouvelles de Gurb";"Eduardo Mendoza";"2001";"Seuil";"http://images.amazon.com/images/P/2020482363.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2020482363.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2020482363.01.LZZZZZZZ.jpg";"";"['Miscellaneous 5']";"";""
"2264027754";"Eureka Street";"Robert McLiam-Wilson";"1999";"10x18";"http://images.amazon.com/images/P/2264027754.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2264027754.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2264027754.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"2264032189";"La LÃ?ÂĐgende d'Henry Smart";"Roddy Doyle";"2002";"Editions 10/18";"http://images.amazon.com/images/P/2264032189.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2264032189.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2264032189.01.LZZZZZZZ.jpg";"";"";"";""
"052594527X";"Girl With a Pearl Earring";"Tracy Chevalier";"1999";"Dutton Books";"http://images.amazon.com/images/P/052594527X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/052594527X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/052594527X.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A poor seventeenth-century servant girl knows her place in the
household of the painter Johannes Vermeer, but when he begins to paint
her, nasty whispers and rumors circulate throughout the town. 20,000
first printing.";"en"
"3257204833";"Kleine Mordgeschichten fÃ?Âžr Tierfreunde.";"Patricia Highsmith";"1979";"Diogenes Verlag";"http://images.amazon.com/images/P/3257204833.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3257204833.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3257204833.01.LZZZZZZZ.jpg";"";"";"";""
"3596156963";"Anleitung zum Unschuldigsein. Das Ã?Â?bungsbuch fÃ?Âžr ein schlechtes Gewissen.";"Florian Illies";"2002";"Fischer (Tb.), Frankfurt";"http://images.amazon.com/images/P/3596156963.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3596156963.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3596156963.01.LZZZZZZZ.jpg";"";"";"";""
